Genres,Danceability (0-1),Tempo (BPM),Popularity (0-100),Key,Mode
broadway,0.4851810903347363,116.60910612328892,30.782203123747053,C,Major
broken beat,0.710659090909091,115.47653030303032,15.810606060606062,G,Major
bronx hip hop,0.7547261817915475,109.73189003042481,38.72649064807601,G,Major
brooklyn drill,0.7260553467000835,119.13050856307436,67.25786688944582,G,Minor
brooklyn indie,0.5213313492063492,120.77238849206348,43.717063492063495,C,Major
brostep,0.58525340750606,129.4381803493347,35.412498183003905,Db,Major
brutal death metal,0.3739012962962963,118.60802129629631,29.44814814814815,A,Major
brutal deathcore,0.34555555555555545,137.6555,18.833333333333336,B,Major
bubble trance,0.5742592165898618,135.5551364567333,10.846774193548386,G,Major
bubblegrunge,0.5468575757575759,126.87287171717172,47.63939393939393,A,Major
bubblegum dance,0.6817688752424046,129.91960516052578,47.954715219421104,G,Major
bubblegum pop,0.5486865238862714,122.15426653637572,33.52802669217496,G,Major
buffalo ny indie,0.5005625,111.3589375,37.625,G,Major
buffalo ny metal,0.2997222222222222,138.36805555555554,43.27777777777778,E,Minor
bulgarian electronic,0.7378333333333333,124.8295,0.0,Bb,Minor
bulgarian experimental,0.11555,75.91,22.5,C,Major
bulgarian pop,0.574,104.978,1.0,D,Major
burmese traditional,0.42700000000000005,122.68,0.0,Db,Major
bush ballad,0.6746666666666666,108.71166666666666,36.66666666666666,A,Minor
c-pop,0.5358776684571706,117.27583658195078,39.9912372290933,G,Major
c86,0.4669859637488948,130.53388594164454,36.08576480990274,A,Major
cabaret,0.4834819311123658,110.97572267551293,11.566134952004516,C,Major
cajun,0.5223650793650793,149.97087301587302,22.634920634920636,G,Major
calgary indie,0.446,132.05,53.0,Gb,Minor
cali rap,0.7357410451358245,111.9388730630935,46.622499799537145,Db,Major
calming instrumental,0.5392768459610565,116.35695980335451,34.25043377674956,C,Major
calypso,0.5996716357539336,110.97273423350579,5.043350090843087,F,Major
cambodian rock,0.5233333333333334,123.6345238095238,24.809523809523807,C,Major
cambridge choir,0.29597012987012983,95.09120320855615,42.82448433919023,G,Major
cambridgeshire indie,0.358,106.48899999999999,67.0,C,Minor
canadian americana,0.5379833333333334,106.39700833333332,52.44166666666666,B,Minor
canadian blues,0.6145267857142857,102.58046428571429,29.5625,B,Major
canadian ccm,0.5064533333333333,116.96198666666666,46.36,B,Minor
canadian celtic,0.583472721777922,126.51980872091188,37.48689483845069,G,Major
canadian children's music,0.7336862361382909,107.89079288975866,28.560176125244624,Bb,Major
canadian choir,0.2800812544045102,98.78750176180412,36.917618040873855,D,Major
canadian classical,0.2653809523809524,109.22473487773485,9.289575289575293,D,Major
canadian classical piano,0.3704272250059653,111.5701865903126,32.19547840610833,B,Major
canadian comedy,0.4483333333333334,100.78699999999998,33.666666666666664,G,Major
canadian contemporary country,0.6030541666666667,125.14367083333332,50.8125,G,Major
canadian contemporary r&b,0.5869673653604529,108.89832895370527,37.71715346424924,G,Major
canadian country,0.6005393735143012,118.97869879533779,39.26310865731156,Bb,Major
canadian electronic,0.6658042207792207,133.98302581168826,27.54188311688312,G,Major
canadian electropop,0.55,123.19780952380951,40.619047619047635,Bb,Major
canadian experimental,0.30475,102.08825,16.666666666666664,G,Major
canadian folk,0.45595,129.01325,50.65,Gb,Major
canadian hardcore,0.3733333333333333,103.90266666666668,26.555555555555554,E,Major
canadian hip hop,0.7040214570877884,125.7375891759312,56.26274616616278,Db,Major
canadian indie,0.5500889220889823,122.62482834730963,42.72442057409045,C,Major
canadian indie folk,0.4995000000000001,133.253,54.0,Gb,Major
canadian indigenous,0.4733333333333335,113.49473333333334,23.0,Ab,Major
canadian latin,0.7526428571428571,116.11042857142859,57.14285714285714,Db,Major
canadian metal,0.4514747473850661,128.61437304689002,33.88188315993025,A,Major
canadian modern jazz,0.619,139.929,58.0,B,Minor
canadian pop,0.5791060727540114,121.2053432986074,44.62460843166698,G,Major
canadian pop punk,0.4758981481481482,126.91551851851852,57.361111111111114,A,Major
canadian post-hardcore,0.4065833333333333,117.29108333333332,49.91666666666666,Db,Major
canadian post-rock,0.14222222222222222,100.41433333333332,46.77777777777778,B,Minor
canadian psychedelic,0.4109952380952381,126.58826666666668,38.75238095238095,G,Major
canadian punk,0.482252917131178,131.21256380527686,35.20791527313267,G,Major
canadian rock,0.524297617687589,127.38679346222806,43.35941807355725,A,Major
canadian rockabilly,0.4601666666666666,127.171,21.5,B,Minor
canadian singer-songwriter,0.5495191680179532,114.18608841870476,38.3431487790409,A,Major
canadian soundtrack,0.33900529100529103,113.26838638638638,34.62734162734163,G,Major
cancion infantil mexicana,0.7126666666666667,106.87866666666666,55.33333333333334,A,Major
cancion melodica,0.5117097478401311,115.90176954260204,40.59617477311966,Bb,Major
candomble,0.493,141.70600000000005,32.0,D,Major
candy pop,0.554204467799219,127.85928956611562,47.524451934433785,B,Major
cantaditas,0.46799999999999997,138.086,10.5,F,Major
cantautor,0.5551978786777334,122.42223449212764,47.77141133460886,G,Major
cante flamenco,0.4920000000000001,101.685,47.0,G,Major
canterbury scene,0.4519375,110.43483035714287,31.607142857142854,Gb,Major
canto popular uruguayo,0.5850000000000001,121.62966666666664,43.33333333333334,B,Minor
cantopop,0.5514288030596854,122.45698326869207,41.27772570566689,G,Major
canzone d'autore,0.4793471394618454,116.44287960190135,42.43700364994483,C,Major
canzone genovese,0.4864159159159159,122.30625825825828,27.78678678678679,G,Major
canzone napoletana,0.3799936457300671,106.35672237834116,7.041551403060181,D,Major
cape breton folk,0.557,65.959,0.5,B,Major
cape town indie,0.6428333333333334,127.17716666666666,7.166666666666668,G,Major
cape verdean folk,0.61775,108.6985,54.0,E,Major
caracas indie,0.649,124.976,43.0,C,Major
carnatic,0.5662556275510205,116.42674116326529,7.9314693877551035,Bb,Major
carnatic instrumental,0.45471875,137.183875,5.5,A,Major
carnatic vocal,0.5509270852956567,114.85884320251176,11.347284144427002,Bb,Major
carnaval,0.6508333333333334,143.22216666666668,0.3333333333333333,Db,Major
cartoon,0.6607625514403294,122.37967792475015,40.44212228101117,Bb,Major
cathedral choir,0.2318656565656565,98.59757575757575,44.474747474747474,G,Major
caucasian classical,0.36874603174603177,112.41618253968257,5.3571428571428585,G,Major
caucasian classical piano,0.191,72.70100000000002,61.0,Db,Minor
ccm,0.4844584062680764,122.46322705504976,45.89523538735886,B,Major
cedm,0.5533333333333333,137.33666666666667,55.66666666666666,Gb,Minor
cello,0.3713209090909091,124.8358297905526,27.50086898395722,G,Major
celtic,0.4885454620348234,118.621289077459,32.37592523256198,D,Major
celtic harp,0.5055,125.759,34.0,D,Major
celtic metal,0.4915,125.40774999999998,63.25,B,Major
celtic punk,0.5138264143902493,126.96196561353528,41.95024615983181,G,Major
celtic rock,0.540188235468491,125.28748896377962,38.76690538055619,G,Major
cha-cha-cha,0.6209258451472193,108.90051726644856,13.612504543802256,G,Major
chakra,0.372125,127.939875,15.375,Ab,Major
chalga,0.574,104.978,1.0,D,Major
chamame,0.5861111111111111,101.10688888888888,38.333333333333336,Ab,Minor
chamber choir,0.22452833352568916,94.31375235154944,32.939148248600624,D,Major
chamber ensemble,0.3395,163.43800000000005,45.0,Eb,Major
chamber folk,0.3835000000000001,137.50400000000002,36.5,Db,Major
chamber orchestra,0.31883022903826136,100.62918925904604,35.727545745973075,G,Major
chamber pop,0.49666295271101507,113.93583748124641,46.583921070003306,D,Major
chamber psych,0.5425704385424189,117.14160847412576,35.48542320663107,G,Major
champeta,0.6727053571428572,140.03847321428572,34.214285714285715,Gb,Major
channel islands indie,0.625,88.75299999999999,74.0,Ab,Minor
channel pop,0.5183809523809524,116.4455238095238,33.57142857142857,Bb,Major
chanson,0.5263872156449261,113.95325033360625,39.26127828317324,G,Major
chanson paillarde,0.6392500000000001,120.2025625,41.5625,A,Minor
chaotic hardcore,0.365,126.539,25.0,B,Minor
charanga,0.6427542694497154,100.83841967109423,24.15417457305503,F,Major
charango,0.6533333333333334,136.189,47.0,Bb,Minor
charlotte nc indie,0.6305000000000001,136.09050000000002,27.5,B,Major
charlottesville indie,0.619,130.3475,29.3,Gb,Major
chicago blues,0.5617545999393606,120.45537061619795,26.752581258286586,D,Major
chicago drill,0.7008567460317461,130.9331273809524,51.03558201058201,Db,Major
chicago hardcore,0.3420222222222222,124.12914444444445,41.06111111111111,B,Minor
chicago house,0.7399097209097208,125.4726387970138,34.989398664398664,B,Minor
chicago indie,0.49383724668064294,132.0333812718379,42.341788958770096,D,Major
chicago pop punk,0.3965,139.4955,55.0,Gb,Major
chicago punk,0.4273962962962963,129.24502962962958,40.79814814814815,Gb,Major
chicago rap,0.6881602165748996,122.84935744435091,54.32548712299098,Db,Major
chicago soul,0.5688243834515053,115.72449713203196,28.490028439823327,Db,Major
chicano punk,0.4203809523809524,132.52174603174603,35.0,E,Major
chicano rap,0.7708059271255061,106.15979051847529,40.855259080273,Db,Major
chicha,0.6782517094017094,119.3090797008547,44.75470085470085,E,Minor
chihuahua indie,0.609,182.217,46.0,G,Major
children's choir,0.3923666666666667,102.69008333333332,34.354166666666664,C,Major
children's folk,0.6834264514024788,128.3088845401174,37.958659491193735,D,Major
children's music,0.6882800694008333,118.97518505203834,39.68488948814302,D,Major
children's story,0.6925000000000001,104.9645,14.25,Bb,Major
chilean hardcore,0.6284166666666668,142.97208333333333,53.0,A,Major
chilean indie,0.6531666666666667,91.73183333333334,53.33333333333333,B,Major
chilean rock,0.5243304924242425,113.92745991161615,47.716540404040394,E,Minor
chilena,0.6192166666666667,136.29569833333332,48.55666666666666,D,Major
chill groove,0.598,131.505,0.0,F,Major
chill guitar,0.472125,106.87491666666664,3.9375,Bb,Major
chill lounge,0.6539393939393938,121.5468181818182,0.9090909090909092,E,Major
chill pop,0.7287777777777777,106.63444444444444,17.111111111111118,Bb,Major
chill r&b,0.6499914717348928,114.46457870370372,49.54093567251462,G,Major
chillhop,0.6725713645673324,102.65872820020486,36.22700972862263,Db,Major
chillstep,0.5059319444444446,132.93298194444444,37.3375,Db,Major
chillwave,0.5961994116912737,120.98536269058408,48.012335123332186,B,Major
chinese audiophile,0.38757142857142857,121.95485714285714,39.57142857142857,G,Major
chinese classical,0.389,130.27,1.0,D,Major
chinese classical performance,0.3287,108.7831,46.9,Ab,Minor
chinese classical piano,0.32175,111.1885,37.5,Bb,Major
chinese electropop,0.66,142.018,79.0,Db,Minor
chinese hip hop,0.409,89.96799999999998,71.0,A,Major
chinese idol pop,0.7414999999999999,116.5015,36.5,Gb,Major
chinese indie,0.5371027777777777,125.89324722222223,27.136111111111113,B,Major
chinese indie rock,0.4809999999999999,172.69500000000005,23.33333333333333,B,Major
chinese instrumental,0.3948888888888888,98.50977777777777,31.33333333333333,D,Major
chinese r&b,0.5870000000000001,130.48733333333334,50.33333333333334,F,Major
chinese soundtrack,0.389,130.27,1.0,D,Major
chinese traditional,0.5219910569105691,130.4575268292683,13.954471544715446,G,Major
chip hop,0.78,77.06,0.0,Eb,Major
chiptune,0.48626,123.17306,36.21,D,Major
chopped and screwed,0.7733026936026937,133.82360690235694,43.752020202020205,Db,Major
choral,0.2929092444282666,101.24818867605222,36.13983956464975,G,Major
choro,0.5471831088886604,109.29644560743178,16.904958436171672,G,Major
christchurch indie,0.45,137.88600000000002,34.0,Eb,Major
christelijk,0.5132500000000001,120.1795,15.5,F,Minor
christian a cappella,0.5572142857142857,90.25646428571429,15.678571428571427,Gb,Major
christian alternative rock,0.4868532971814423,123.6865610042985,45.81895655819443,B,Major
christian hard rock,0.35925,126.05775,54.25,F,Major
christian hardcore,0.5233333333333333,129.07366666666667,40.66666666666666,C,Major
christian hip hop,0.6973576388888888,126.92175902777778,51.11909722222222,Db,Major
christian indie,0.5233655011655013,118.31524382284384,45.620745920745925,B,Major
christian metal,0.471210576923077,132.62601794871796,34.88205128205128,A,Major
christian metalcore,0.438225,135.25553333333335,47.01666666666666,Bb,Major
christian music,0.4891454383752406,120.39535658009652,44.01739899520262,D,Major
christian pop,0.5211668300653596,123.34960045248869,44.33538210155857,A,Major
christian power metal,0.49446875,109.62024999999998,16.125,B,Major
christian punk,0.5071222222222223,116.93451111111109,42.64444444444445,Bb,Major
christian relaxative,0.4078990783410138,111.14578586789551,36.801228878648246,G,Major
christian rock,0.4906233277800444,129.30113943243117,47.01572918083322,B,Major
christian trap,0.7235555555555555,129.75606666666667,45.81111111111111,Db,Major
christian uplift,0.5138333333333334,111.25799145299145,49.39957264957266,G,Major
christmas instrumental,0.5500672748355783,109.49848797689623,41.39994027868835,G,Major
christmas product,0.5424444444444445,112.87088888888887,3.6666666666666665,A,Major
chunchaca,0.7574933333333334,130.29854000000003,43.26000000000001,F,Major
chutney,0.6859213950923628,119.95434081450523,21.84478255191328,Db,Major
cincinnati rap,0.7063333333333333,154.705,62.66666666666666,F,Minor
cinematic post-rock,0.6344000000000001,125.31730000000002,22.9,E,Major
circuit,0.7194666666666666,127.76516666666667,2.580952380952381,G,Major
circus,0.5670000000000001,83.931,53.0,D,Minor
city pop,0.6605714285714287,125.11528571428572,42.285714285714285,Eb,Major
classic afrobeat,0.598475,106.624975,32.0,C,Major
classic arab pop,0.4753547964097104,112.85024444534943,21.384501979011347,C,Major
classic australian country,0.5559999999999999,109.99190000000002,31.7,Gb,Major
classic belgian pop,0.6189166666666668,131.11316666666667,29.83333333333333,G,Major
classic bhangra,0.7240000000000001,105.36466666666666,21.66666666666667,D,Minor
classic bollywood,0.5204720910251629,109.19240272932824,15.160278630694028,A,Major
classic canadian rock,0.5784317924611568,125.60250969476922,37.748588864756414,A,Major
classic cantopop,0.5247204390295697,119.19798431438127,39.95292785475394,G,Major
classic city pop,0.7022401857401858,122.94941381026376,35.5048322048322,A,Major
classic colombian pop,0.6756309285952145,116.13971361178506,20.61894851180565,Bb,Major
classic country pop,0.6016034874406208,113.49795599719751,33.96714341036957,G,Major
classic czech pop,0.29604444444444444,76.82944444444446,5.8444444444444414,Ab,Major
classic danish pop,0.6695674603174603,109.32804761904762,20.738095238095237,G,Major
classic dubstep,0.5342749999999999,138.5329166666667,14.35,G,Major
classic eurovision,0.387,109.32799999999999,0.0,Bb,Major
classic finnish pop,0.775,127.385,40.0,D,Minor
classic french pop,0.5672083333333333,150.0160416666666,39.208333333333336,G,Major
classic garage rock,0.5042085383537559,123.63241429555063,30.506825252465987,A,Major
classic girl group,0.5541914983366071,120.0172664016723,34.86041308899099,C,Major
classic greek pop,0.5237759710930443,115.42663730803974,25.027100271002713,D,Minor
classic hardstyle,0.53062594997595,141.99554911014908,11.784475709475709,F,Minor
classic hungarian pop,0.5970000000000001,93.50283333333331,1.0,G,Major
classic icelandic pop,0.38475,138.28924999999998,23.75,A,Major
classic indo pop,0.44338666666666665,127.53706666666665,26.94666666666667,A,Major
classic iskelma,0.8126000000000001,118.6122,21.6,B,Minor
classic israeli pop,0.6046461038961041,117.82699307359309,34.211255411255415,D,Major
classic italian folk pop,0.4139324095022624,102.54576527149322,5.943721719457012,Bb,Major
classic italian pop,0.5018012845064315,115.49627856190287,34.67667417933594,C,Major
classic j-pop,0.5182307692307693,133.2566324786325,44.799145299145295,Bb,Major
classic j-rock,0.5749610119047619,129.30224761904762,19.920833333333327,D,Major
classic japanese jazz,0.5661367521367521,103.72947777777777,31.209401709401714,A,Major
classic korean pop,0.4793333333333334,109.28008333333334,30.29166666666667,F,Major
classic latvian pop,0.267,96.3045,0.0,Eb,Major
classic luk thung,0.6295,145.98749999999995,13.0,B,Major
classic mandopop,0.5379169382624296,112.50316579102595,43.02186411429568,G,Major
classic norwegian pop,0.5388,138.0836,24.8,Ab,Major
classic nz pop,0.6320185185185185,124.48222222222219,26.14814814814815,F,Major
classic opm,0.4991894036588586,127.35430082398454,43.86983082706767,C,Major
classic pakistani pop,0.532759661071131,103.55636697890075,15.787721768162784,F,Major
